Account,Airdrop,GnoOption,UserOption,Investor,Team,Advisor
0x90274a1c02a0d24c6e8dc7fc0591ba1ce922eb6b,27864477314877640566336,0,27649769585253456221198,0,0,0
0x916f70fe410adb328c1050e8333b4dfc8c341290,27864477314877640566336,0,27649769585253456221198,0,0,0
0x92b1a521883b2e267982e1cbb65a78f1ee788283,27864477314877640566336,0,27649769585253456221198,0,0,0
0x9304f5788c077371999a0aa65dca8466742def03,27864477314877640566336,0,27649769585253456221198,0,0,0
0x93c08a3168fc469f3fc165cd3a471d19a37ca19e,27864477314877640566336,0,27649769585253456221198,0,0,0
0x94712699c06ec46b09f31b1aecd078049dad3fe3,27864477314877640566336,0,27649769585253456221198,0,0,0
0x9746447d8f9d1dedd70a470e419dfc472a7ebba5,27864477314877640566336,0,27649769585253456221198,0,0,0
0x975e7d4448b51393e77fd6633035b9d63bf28d09,27864477314877640566336,0,27649769585253456221198,0,0,0
0x9790e2f55c718a3c3d701542072d7c1d3d2e3f5f,27864477314877640566336,0,27649769585253456221198,0,0,0
0x97c8e82de65d6386ca596381ba53679894dc5b04,27864477314877640566336,0,27649769585253456221198,0,0,0
0x988caca3e6519cb3cc39cd23c25960d3a22a0d7f,27864477314877640566336,0,27649769585253456221198,0,0,0
0x997563ba8058e80f1e4dd5b7f695b5c2b065408e,27864477314877640566336,0,27649769585253456221198,0,0,0
0x9a82aa6edbc473a883b8906bf41084c9c1b760f2,27864477314877640566336,0,27649769585253456221198,0,0,0
0x9b1370a78007b22812aa6d5bc4bd022b6c0b81b3,27864477314877640566336,0,27649769585253456221198,0,0,0
0x9b19a7f55ed29677197ea62eada32fc92118f8e0,27864477314877640566336,0,27649769585253456221198,0,0,0
0x9c46305eca4879656252a4323bf2ef85c22a14fb,27864477314877640566336,0,27649769585253456221198,0,0,0
0x9c7dc2c545fef4668e753c6bbfeab4a64d165e6d,27864477314877640566336,0,27649769585253456221198,0,0,0
0x9e406b2c2021966f3983e899643609c45e3bbffe,27864477314877640566336,0,27649769585253456221198,0,0,0
0x9ead5e6e90440e69b5f28fef5942a5b273387c13,27864477314877640566336,0,27649769585253456221198,0,0,0
0x9fdc6c51ac273637ead71b34e031c4e6b52bc57b,27864477314877640566336,0,27649769585253456221198,0,0,0
0xa0f75491720835b36edc92d06ddc468d201e9b73,27864477314877640566336,0,27649769585253456221198,0,0,0
0xa15cc015c3ec091ac40d9bcf00f8527c6933d5d0,27864477314877640566336,0,27649769585253456221198,0,0,0
0xa1830e8d9f019feb448478a171bb37cc6c4c0482,27864477314877640566336,0,27649769585253456221198,0,0,0
0xa186727fdaf90cd7d9972572e32c618ce04206f8,27864477314877640566336,0,27649769585253456221198,0,0,0
0xa2b45156b24509d4d336a9e63607f96462d7d4c3,27864477314877640566336,0,27649769585253456221198,0,0,0
0xa30afa4363b1c60bbfc19e7d5fa69635567bbdd3,27864477314877640566336,0,27649769585253456221198,0,0,0
0xa357e74d6cfb6d459ae063129aa3515cd49fa412,27864477314877640566336,0,27649769585253456221198,0,0,0
0xa38cdb63c943e9481c9b87db5c80f5ac333d16ed,27864477314877640566336,0,27649769585253456221198,0,0,0
0xa426dad0179b6a374a47164887845a29ef832ec3,27864477314877640566336,0,27649769585253456221198,0,0,0
0xa44dc707eae282144205e0ee1c7e356a14ca78a0,27864477314877640566336,0,27649769585253456221198,0,0,0
0xa4a528c383be6588cbf73f3da4bf7cad3eb346a0,27864477314877640566336,0,27649769585253456221198,0,0,0
0xa4e04e55f49ec163dc7bed1aaf5f400a52c56f63,27864477314877640566336,0,27649769585253456221198,0,0,0
0xa5493656b559ac046a302e8efa7c64d5ad4c9302,27864477314877640566336,0,27649769585253456221198,0,0,0
0xa7d2550cc823721edc6641da8cde8dd7ad369523,27864477314877640566336,0,27649769585253456221198,0,0,0
0xa80191fca50be00f8952c69232c93d57eeacaf6f,27864477314877640566336,0,27649769585253456221198,0,0,0
0xa80383f17a92b110921c07fb5261798f3a99377f,27864477314877640566336,0,27649769585253456221198,0,0,0
0xa92be7f728ef585851212b1ceb318b8a2fbacc96,27864477314877640566336,0,27649769585253456221198,0,0,0
0xa9382af281d4811fdeed802199d0e45e0a915b93,27864477314877640566336,0,27649769585253456221198,0,0,0
0xaa900631b9ef6e814a9a338c20a842ab35512d7b,27864477314877640566336,0,27649769585253456221198,0,0,0
0xac7916f699c0cf1765315a4a603fc56260164e5f,27864477314877640566336,0,27649769585253456221198,0,0,0
0xad34dc8b72564ea96a3fd72772d146a8d1787a87,27864477314877640566336,0,27649769585253456221198,0,0,0
0xaf233027bbcd947c4ff0fd14e6200e31f06f0864,27864477314877640566336,0,27649769585253456221198,0,0,0
0xaf297dec752c909092a117a932a8ca4aaaff9795,27864477314877640566336,0,27649769585253456221198,0,0,0
0xb0a1be32df8c8248a54389af5d5528c38d92d5be,27864477314877640566336,0,27649769585253456221198,0,0,0
0xb295faacfe9d72ce8bd57b8771bad5cd031647dc,27864477314877640566336,0,27649769585253456221198,0,0,0
0xb3f3658bf332ba6c9c0cc5bc1201caba7ada819b,27864477314877640566336,0,27649769585253456221198,0,0,0
0xb71cd2a879c8d887ea8d75155ff51116178641c0,27864477314877640566336,0,27649769585253456221198,0,0,0
0xb825c207600adfd3fb23fece0b90aefd4a017fa8,27864477314877640566336,0,27649769585253456221198,0,0,0
0xb9e025a1363373e48da72f7e4f6eb7cddf2f6501,27864477314877640566336,0,27649769585253456221198,0,0,0
0xba00d84ddbc8cae67c5800a52496e47a8cafcd27,27864477314877640566336,0,27649769585253456221198,0,0,0
0xba8d1b2460ccd7b39c6ed92e4700a237bf9a5081,27864477314877640566336,0,27649769585253456221198,0,0,0
0xbc79855178842fdba0c353494895deef509e26bb,27864477314877640566336,0,27649769585253456221198,0,0,0
0xbd4a38e90710ec7beb292923f4a1b4b1d0131b67,27864477314877640566336,0,27649769585253456221198,0,0,0
0xbd4c616fafb31bcf3de34675eb497803e5776ee6,27864477314877640566336,0,27649769585253456221198,0,0,0
0xbd67ea50825eae3099f046ce4347b2b2c1c45508,27864477314877640566336,0,27649769585253456221198,0,0,0
0xbefe4f86f189c1c817446b71eb6ac90e3cb68e60,27864477314877640566336,0,27649769585253456221198,0,0,0
0xc0810e5f17915dfe97b57947a3d84094572689ac,27864477314877640566336,0,27649769585253456221198,0,0,0
0xc082cb0df2c0e97ecb8b72302eaf9776223fc707,27864477314877640566336,0,27649769585253456221198,0,0,0
0xc0d912aca53c4e1b63c25f174b2db899eff8930b,27864477314877640566336,0,27649769585253456221198,0,0,0
0xc0ffee22f360792a89db39f159f103daafe9c57d,27864477314877640566336,0,27649769585253456221198,0,0,0
0xc12a39668ed7257410a598cb8fb6e9bcdf594620,27864477314877640566336,0,27649769585253456221198,0,0,0
0xc1854475bac345be0bda25e2bfa3711fe5f3a3c6,27864477314877640566336,0,27649769585253456221198,0,0,0
0xc3598d91844b061195136600ad243b077cc164e2,27864477314877640566336,0,27649769585253456221198,0,0,0
0xc4afd03d4dd29eefb9f45751c718f0827fa4cae7,27864477314877640566336,0,27649769585253456221198,0,0,0
0xc5ed2333f8a2c351fca35e5ebadb2a82f5d254c3,27864477314877640566336,0,27649769585253456221198,0,0,0
0xc5f2ed9b57b06868a316be9906410cef9030a0c1,27864477314877640566336,0,27649769585253456221198,0,0,0
0xc6093fd9cc143f9f058938868b2df2daf9a91d28,27864477314877640566336,0,27649769585253456221198,0,0,0
0xc6d69409260919e8517bb9c59a71a818346d5875,27864477314877640566336,0,27649769585253456221198,0,0,0
0xc7370217e83418d12adfa3a9231892b0eaeac410,27864477314877640566336,0,27649769585253456221198,0,0,0
0xc7463a4ac3ed8a87a3e8797f5817c0e412a8da37,27864477314877640566336,0,27649769585253456221198,0,0,0
0xc7c022bd85529bed1b92de4ba847f3f4e8fd5cbf,27864477314877640566336,0,27649769585253456221198,0,0,0
0xc84c19bbf07d0cb7cc430fc3c51173c4acd5dd9d,27864477314877640566336,0,27649769585253456221198,0,0,0
0xca968044effff14bee263ca6af3b9823f1968f37,27864477314877640566336,0,27649769585253456221198,0,0,0
0xccf6c29d87eb2c0bafede74f5df35f84541f4549,27864477314877640566336,0,27649769585253456221198,0,0,0
0xcd5476a00b3bbb7683c5148f9ff77e52d14598b0,27864477314877640566336,0,27649769585253456221198,0,0,0
0xcefbed655dec0c7e184b6ef8a613328adac841f0,27864477314877640566336,0,27649769585253456221198,0,0,0
0xcfbf780eab68d7685b4d75f799e861051507947b,27864477314877640566336,0,27649769585253456221198,0,0,0
0xd18001f022154654149ed45888c9c29def6d3ce6,27864477314877640566336,0,27649769585253456221198,0,0,0
0xd1b1c76b924573d86d7765142557093337d9fbd7,27864477314877640566336,0,27649769585253456221198,0,0,0
0xd1e9bb87a67a63221c7a4eb9e4e1ab66422fcdde,27864477314877640566336,0,27649769585253456221198,0,0,0
0xd2440eb0c532a927292a3796c532bad01c973ab0,27864477314877640566336,0,27649769585253456221198,0,0,0
0xd2787c129b34e673868fe2eb216cad705ba73837,27864477314877640566336,0,27649769585253456221198,0,0,0
0xd27b81df17b37c2e8c92c21e238d13bbf66842bb,27864477314877640566336,0,27649769585253456221198,0,0,0
0xd2b912af3314352a11606ac669e745f2fe736a07,27864477314877640566336,0,27649769585253456221198,0,0,0
0xd331791be03e628aff927d66bb52c04ec66afd65,27864477314877640566336,0,27649769585253456221198,0,0,0
0xd4b23b54314f2e038d089d6fa6e7614415927dbc,27864477314877640566336,0,27649769585253456221198,0,0,0
0xd4ef10e2e7c4dd84a5e6a7aef154f13ab6d771df,27864477314877640566336,0,27649769585253456221198,0,0,0
0xd56ee5ba5a52e15f309108bdd6247c69b4f624c2,27864477314877640566336,0,27649769585253456221198,0,0,0
0xd5d5a7cb1807364cde0bad51d0a7d758943ab114,27864477314877640566336,0,27649769585253456221198,0,0,0
0xd689f80260f99edd5b2bbe872279156a1f3d8e6e,27864477314877640566336,0,27649769585253456221198,0,0,0
0xd6d7ea4833f22edbed3dbd3d71adf3cdd8e36a01,27864477314877640566336,0,27649769585253456221198,0,0,0
0xd7078d619c99799e68e0b44119d6da1c0367e43a,27864477314877640566336,0,27649769585253456221198,0,0,0
0xd71aa680c0855a85a29e9c8b5c76c9d88f9addcd,27864477314877640566336,0,27649769585253456221198,0,0,0
0xd77a8cde26afb5b711f0e25c23a48562d5259bf3,27864477314877640566336,0,27649769585253456221198,0,0,0
0xd77b3262af4cd6b2055e2df40348a90079113228,27864477314877640566336,0,27649769585253456221198,0,0,0
0xd8480758270d670e401fdac86925cfc225a9dfe0,27864477314877640566336,0,27649769585253456221198,0,0,0
0xd97eeb8b7f164cbbe9cb45c83c98d4e0bf502a4f,27864477314877640566336,0,27649769585253456221198,0,0,0
0xda60eeb5ccf8a088307a7cd829d808f9ce8e0f4e,27864477314877640566336,0,27649769585253456221198,0,0,0
0xdaae26e391e414c2693798918483283ea9514d3f,27864477314877640566336,0,27649769585253456221198,0,0,0
0xdafbed6fc9a5783983994aa7748ff79729caf1e9,27864477314877640566336,0,27649769585253456221198,0,0,0
0xdb8fedab0fdad50d4fa79096f6217185e4157b76,27864477314877640566336,0,27649769585253456221198,0,0,0
0xdb9859fe30bdcf020798615f2227860660e6cdf3,27864477314877640566336,0,27649769585253456221198,0,0,0
0xdc6becc975b73e5f777c17a3f1f337d0fe2c1aac,27864477314877640566336,0,27649769585253456221198,0,0,0
0xdcb7e8f1b586c94dde9b430557e4df6727779aca,27864477314877640566336,0,27649769585253456221198,0,0,0
0xded5d8c6b271a48f3b9ba20e8aa761a6baa2fac9,27864477314877640566336,0,27649769585253456221198,0,0,0
0xdf2583eaef0ed1992e503f06e37392dc2e344f20,27864477314877640566336,0,27649769585253456221198,0,0,0
0xe016b7eedfbdfc2e45972236cac7f5230f959677,27864477314877640566336,0,27649769585253456221198,0,0,0
0xe0842049837f79732d688d0d080acee30b93578b,27864477314877640566336,0,27649769585253456221198,0,0,0
0xe1e2a52a21226ba37f28ba6cdf59f20156798f94,27864477314877640566336,0,27649769585253456221198,0,0,0
0xe2de1e6445542cbe948d8f0e6c006e120ae93d9a,27864477314877640566336,0,27649769585253456221198,0,0,0
0xe30ed74c6633a1b0d34a71c50889f9f0fdb7d68a,27864477314877640566336,0,27649769585253456221198,0,0,0
0xe39cb745e8db0da1be665adb2eab58f4fd600927,27864477314877640566336,0,27649769585253456221198,0,0,0
0xe63a13eedd01b624958acfe32145298788a7a7ba,27864477314877640566336,0,27649769585253456221198,0,0,0
0xe7449d1590d8f91bf9d79f845627ea3bec840483,27864477314877640566336,0,27649769585253456221198,0,0,0
0xe7f77dd3bb24d1fb861dddd25c7e7dece642d043,27864477314877640566336,0,27649769585253456221198,0,0,0
0xe91483295106c562e6f562aae2ec3d9ba42a7f71,27864477314877640566336,0,27649769585253456221198,0,0,0
0xe9c62867856baf9535283c162d36383bb90a2162,27864477314877640566336,0,27649769585253456221198,0,0,0
0xea75e6b2a783866bafc906de0e2f80dd40e55845,27864477314877640566336,0,27649769585253456221198,0,0,0
0xeb1bcb9dffb7839df1627f4b66e58904a228856d,27864477314877640566336,0,27649769585253456221198,0,0,0
0xec0fb0ce16bdfe9a464f5ae9d8c14051725fa7a2,27864477314877640566336,0,27649769585253456221198,0,0,0
0xee1f07f88934c2811e3dcabdf438d975c3d62cd3,27864477314877640566336,0,27649769585253456221198,0,0,0
0xef75afc1a54297ddb60da098d738dad6609f488e,27864477314877640566336,0,27649769585253456221198,0,0,0
0xf0fc1df8adc7c6f899514b2609785d6afeb9bcf0,27864477314877640566336,0,27649769585253456221198,0,0,0
0xf13cfb041a1131ebe76d5284f90f5c2b8844efd3,27864477314877640566336,0,27649769585253456221198,0,0,0
0xf1f9f3c960a2375e4ba50b6462c45f5c13109588,27864477314877640566336,0,27649769585253456221198,0,0,0
0xf3b9aa5ea21d810192c2cb29197963df152836b3,27864477314877640566336,0,27649769585253456221198,0,0,0
0xf40b3d16ae26262db9b19e0ec80d8a490c40bdcb,27864477314877640566336,0,27649769585253456221198,0,0,0
0xf43316162d4594d2f927a25ab75cfcac676d3e85,27864477314877640566336,0,27649769585253456221198,0,0,0
0xf4efe4b05c1e8ee7bbcf823601f54dbe187652b5,27864477314877640566336,0,27649769585253456221198,0,0,0
0xf6092c8af9f00a7d611f0a437997a98e28215c3b,27864477314877640566336,0,27649769585253456221198,0,0,0
0xf61be624138d9a6f6317123a1d3b5dba5f5a3de5,27864477314877640566336,0,27649769585253456221198,0,0,0
0xf6f6d531ed0f7fa18cae2c73b21aa853c765c4d8,27864477314877640566336,0,27649769585253456221198,0,0,0
0xf71d161fdc3895f21612d79f15aa819b7a3d296a,27864477314877640566336,0,27649769585253456221198,0,0,0
0xf9d34fc0943e128f396291c08aed8e51922b4522,27864477314877640566336,0,27649769585253456221198,0,0,0
0xfa473677f0bb7309757d91f13ea12324d6fc1212,27864477314877640566336,0,27649769585253456221198,0,0,0
0xfb505aa37508b641ce4d8f066867db3b3f66185d,27864477314877640566336,0,27649769585253456221198,0,0,0
0xfbd696752dcfb22e04328aaf7b28aa49e72fd4a8,27864477314877640566336,0,27649769585253456221198,0,0,0
0xfe00888ff72e11b00437a13ff96965b44cbf7d47,27864477314877640566336,0,27649769585253456221198,0,0,0
0xfe81ba0b86adab9134840c8cb301d27df3685e20,27864477314877640566336,0,27649769585253456221198,0,0,0
0x63d6287d5b853ccfedba1247fbeb9a40512f709a,27792609907367062122431,27792609907367062122431,0,0,0,0
0xb09d6caf0b7d8d00b21ceb362084292cc36f76da,27749852288902464757075,27749852288902464757075,0,0,0,0
0x1ff3592ea94057450f746849402f11b7fd56109b,27271080022350176908247,27271080022350176908247,0,0,0,0
0xf7882303a8651173a7929bb22b7ac67174164d0c,26398003638063099186826,26398003638063099186826,0,0,0,0
0xce3696f3b57db19e5ebe014aa2d5636e87f9f22d,25712581202035966947359,0,18433179723502304147465,0,0,0
0x7ce490534d78f1ee54b20f7d03a99d5e3162e02b,24543370187583142131170,24443563147859940321336,0,0,0,0
0x372140e9705d6b6f1cf76c28d103637b01e804d9,24408283360414658291436,16447004127592475272483,11520737327188940092165,0,0,0
0x334f12afb7d8740868be04719639616533075234,24088250928079481723482,24088250928079481723482,0,0,0,0
0x1b5b7b514771beec3c83add7e0165166dbc77320,24062166834798017596124,23962359795074815786290,0,0,0,0
0xfd232ff2e8325ccff8224f8ce53c5af017135f76,23543294200387243268751,23543294200387243268751,0,0,0,0
0x30d9ebb167706d074b0a41f4c26f69467cc88036,23432841451966943778931,23432841451966943778931,0,0,0,0
0x31191280ce6e59287390e424cb75bd2211dc396b,22829508714697004498871,6906950249052638460965,18433179723502304147465,0,0,0
0xe130a2a0da9295ef24d2e01c05927ab77ac6c49f,22743961054398565615963,22743961054398565615963,0,0,0,0
0x34676ce24f37e1421a429481febe0bacb2bc12f7,22556021547055975624653,22456214507332773814819,0,0,0,0
0x617dac09d59cc73fe9206bb139b3493ea3920766,22490745034504608793810,22490745034504608793810,0,0,0,0
0xdfc89da99eed3f98f0909d0ea5c8ac9b22b1cf64,22106756537458196160969,22106756537458196160969,0,0,0,0
0x4debdd6cee25b2f931d2fe265d70e1a533b02453,22028233894885731634306,22028233894885731634306,0,0,0,0
0x8da9b7eddad06d3265a3d5e95850c21c0a96f2d3,21883442641430431174021,21883442641430431174021,0,0,0,0
0x0bf7745354ca3738cfaa89d35f53b57abf4c58ed,21865167025904935391226,21865167025904935391226,0,0,0,0
0x6feed810a75d4eaad5400d07ce1489065ac733e7,21661308271141666910455,21661308271141666910455,0,0,0,0
0x2957321c605d34b5e2907d8cf42bfc573077eb66,21592117636851770191613,21592117636851770191613,0,0,0,0
0xb4b04564f56f4795ea4e14d566af78da54a99980,20907071125222846139556,26171723883878313864,11520737327188940092165,0,0,0
0x455e7ca9237af144c107b96381af127035c24946,20870063366747392421523,20870063366747392421523,0,0,0,0
0x5247bf8d8962f8c9dbcac5cbce13ad981de676b3,20673956201483065670352,20673956201483065670352,0,0,0,0
0x0d142ccdd22d4902b6f94cdb1b23693cdcb2f796,20629617688379670654131,20629617688379670654131,0,0,0,0
0xa4ecd5516dea5e3dbe53e34c47ab9eda5b575d29,20611704902211475347513,20611704902211475347513,0,0,0,0
0x25b70c8050b7e327ce62cfd80a0c60cccf057fa6,20600424930384457095875,1565727617434169759744,2304147465437788018433,0,0,0
0x612640b523072288ad8c2c8a5b9af583af34bc27,20276187553391117559244,20276187553391117559244,0,0,0,0
0x7f907486718882a496cc1c068490b09556c65d21,20157044786998075221892,20157044786998075221892,0,0,0,0
0x2e5300eabf71950b00ddd6a59690cfd8852ad3b9,19998192433303659546971,0,11520737327188940092165,0,0,0
0x71a72fec773676b153e21ebd0cf33dac2c8d2ff6,19698435285513036938441,19698435285513036938441,0,0,0,0
0x054cf498c73bcff0cfb94a0fcfb10356e30f71cb,19222735259555027876032,19222735259555027876032,0,0,0,0
0x8ffd385793ae62b159ee698ca1b599dadb99c29a,18948013831441854838662,18948013831441854838662,0,0,0,0
0xbd34f33ae8b24af2476540f6952621302f8c5ff9,18941807160915860047903,18842000121192658238069,0,0,0,0
0xfebcb4ac54d2e909fe644eea9564e1d85471da3d,18705044825121314303642,18705044825121314303642,0,0,0,0
0xdc7aa225964267c7e0efb35f4931426209e90312,18646040033440366314237,2081512863770321528170,18433179723502304147465,0,0,0
0x92852c5edf3beea05a749e4f357428fa12369ffe,18635773521678523873565,18635773521678523873565,0,0,0,0
0x8bd4497b55d4c2f5fde23630bfe6248a7a9851b6,18620015528680949848834,18520208488957748039000,0,0,0,0
0x50c8f0ab4e2a1aeb34ebbad261f6af28995ad3c6,18418895423176448226022,9735401398325376615388,11520737327188940092165,0,0,0
0x02228784b938b4463de83d66bbfcde22682569d9,18408561000799308921234,0,1152073732718894009216,0,0,0
0x3fb9be23c30f9a2b024b493654aa9c832d098383,18345301893139455041113,18245494853416253231279,0,0,0,0
0x3faca60011c2a73d6403f019ef25d6bcaf44dc35,18071018198065125700531,17971211158341923890697,0,0,0,0
0x22e81335f9d4a609df42f56ba5b583f565995296,17928300977373811969872,9967021744551628950919,11520737327188940092165,0,0,0
0x81aa6141923ea42fcaa763d9857418224d9b025a,17900841349492290806320,1978282883847924768414,18433179723502304147465,0,0,0
0xbfefb79c36ad89a9b7f30bd7dee7c1ae9f28ff9a,17860090873922725966435,17760283834199524156601,0,0,0,0
0xf2b8c142edcf2f3cc22665cce863a7c9a3e9f156,17501612253390778821553,1579053787746412783647,18433179723502304147465,0,0,0
0x54e5e90a6679314e8339bb1ed74beab5ca19324a,17447234137705353064787,0,18433179723502304147465,0,0,0
0xbf15bd159ae5b410c4b7d4ae0230fb81f2f21cf1,17435622425005495696154,9474343192183312677201,11520737327188940092165,0,0,0
0x5e46a8ecd4f4f0737ad7b7d243e767861885ed06,17430317617200944554326,0,11520737327188940092165,0,0,0
0x1b3d794bbeecd9240f46dbb3b79f4f71a972e00a,17406389674440442516292,17406389674440442516292,0,0,0,0
0x2d9796333d7a9007faa67006437b4c16ef8276e6,17393725622488334089496,8790477685640472322382,11520737327188940092165,0,0,0
0x24d734a75166e66000c8d7f12a173e41358e3cc1,17383667942895071552519,1461109477250705514613,18433179723502304147465,0,0,0
0xaf48b654732918d9f5ecf4a77b8b156a77bd73b1,17375848724136079884100,17375848724136079884100,0,0,0,0
0xeff83fda3aeec0e775a03f42bb0af8972136b406,17322227361076682390765,12699619040639912133128,5760368663594470046082,0,0,0
0xe7fa9834baa530daec6266b54d15c4d48cc472e2,17252252155517710378094,17252252155517710378094,0,0,0,0
0x5c232bf3286a011fecb513658748d5e34419aab3,17213739056359969678381,17213739056359969678381,0,0,0,0
0xe18e779ae480092698c390e849c3ff48088047a1,17126249785692513690707,0,18433179723502304147465,0,0,0
0x956a64f1028de63b3984637ddd10ae96662b3acd,17099090212473334813664,374070866796870340557,18433179723502304147465,0,0,0
0xcaf317cddf594659020ee8b85adb657c7ddc90f3,17096679726286680055788,1174121260642314017882,18433179723502304147465,0,0,0
0xb8adfee40e1defbb8314d3fec3c622be2f624901,17068451955070440432957,9107172722248257414004,11520737327188940092165,0,0,0
0xc6c8aecb1d9ca59a09d691cda8539992655dbfb3,17046003697689303847187,0,18433179723502304147465,0,0,0
0xf2c16ae7887450ce0018cdbad26cfdbab183ffee,17046003697689303847187,0,18433179723502304147465,0,0,0
0x7708b79e2bc3b7ab816e66af33a8c9385f0fca4b,16974860135066788921771,106807198203167360685,2304147465437788018433,0,0,0
0x02fbadf4f6587885c7db75c65d13cf5fed2d246e,16904213390492414856564,8942934157670231837611,11520737327188940092165,0,0,0
0x17307be3589a680452543dde06d42a07ee3fa080,16876958752113550019439,312431582443505233372,18433179723502304147465,0,0,0
0xe0c2b5e8d62d0afa5b86dd7020c2f0c51b567b30,16867205384418016838030,302678214747972051963,18433179723502304147465,0,0,0
0xe3e39161d35e9a81edec667a5387bfae85752854,16813160702618406380545,7895268938732063918,18433179723502304147465,0,0,0
0x80d762e5a4dc2bc237f594a7f696b5e216067036,16798033658922077954996,73014313245613481889,18433179723502304147465,0,0,0
0xa2d76c09b86cf904f75672df51f859a876a88429,16781938546483300232678,8178690609635438465564,11520737327188940092165,0,0,0
0xa073bd06dc19466f5122864a80faff5d7af9123a,16745890294994769844686,16646083255271568034852,0,0,0,0
0x76602fae6ccb0ec482f95a5f3e2bc3d92c54f4ec,16737970150111975506668,16737970150111975506668,0,0,0,0
0x2cf7a9fb318182a8c793a5c7658d0d375c80683a,16725019345676464473107,0,18433179723502304147465,0,0,0
0x4fa76de7e9693973cc1c93efe97e9f63265164f4,16725019345676464473107,0,18433179723502304147465,0,0,0
0x58db2c93e54119072324a08cb323260ed8e743cc,16725019345676464473107,0,18433179723502304147465,0,0,0
0x7d551b4aa5938d18be5c5e9fde7fece9566611ba,16725019345676464473107,0,18433179723502304147465,0,0,0
0x996131eed1fc6f83f8245602c8d171227311ceaf,16725019345676464473107,0,18433179723502304147465,0,0,0
0x999eccea3c4f9219b1b1b42b4830e62c26004b40,16725019345676464473107,0,18433179723502304147465,0,0,0
0xa5fff747a124600c386cc32e2a5942f7cdd4a940,16725019345676464473107,0,18433179723502304147465,0,0,0
0xbea645da9c7f6de1f7e287759ccbfd5ab9f57c08,16725019345676464473107,0,18433179723502304147465,0,0,0
0xc079b203a1c4d7087b6bd0d2aeee48c0945ceb30,16725019345676464473107,0,18433179723502304147465,0,0,0
0xd2309988b1a3c77609bc163f98180ba7100a09c4,16725019345676464473107,0,18433179723502304147465,0,0,0
0xf27c504c6094ff413cce631390e2ad1160ed58c9,16725019345676464473107,0,18433179723502304147465,0,0,0
0x80f59c1d46efc1bb18f0aaec132b77266f00be9a,16659009051586345372393,7895268938732063918239,11520737327188940092165,0,0,0
0xe31178580771098eaa7f0f4d349a3573360ff098,16648975142391102994012,16549168102667901184178,0,0,0,0
0xbddeb8b18ef1f4017951cbe9d8682af40b8cdcb0,16644773257673254629587,0,18433179723502304147465,0,0,0
0x3c5aac016ef2f178e8699d6208796a2d67557fe2,16627856737168846119126,0,11520737327188940092165,0,0,0
0x54fe014a1fb506ff3a00d863e6522f24e6edba47,16605707325994676325028,41180156324631538961,18433179723502304147465,0,0,0
0x3de51076b07ca102abf377a0718fb377669c9be0,16604794176584970486288,682235710940604448382,18433179723502304147465,0,0,0
0x23fc556e09d1b6e31c791eb11ead7fceb4582520,16583484595803631134771,660926130159265096865,18433179723502304147465,0,0,0
0x03118e02ce007a0f0d1c9d806c2a7d5ae2f26995,16564527169670044786067,0,18433179723502304147465,0,0,0
0x051339fa69fda07990d8978805bc3ccb677218e4,16564527169670044786067,0,18433179723502304147465,0,0,0
0x1661f93c7c92da36b6a9a91077b47556e36679ef,16564527169670044786067,0,18433179723502304147465,0,0,0
0x1a50a6238eb67285ccd4df17f75cce430baae2a4,16564527169670044786067,0,18433179723502304147465,0,0,0
0x1ac28d13abc818a75b8cf35bb25d31f7d31f26d3,16564527169670044786067,0,18433179723502304147465,0,0,0
0x1dc5eefe2d20d1ab0db794a4236df147c0f60921,16564527169670044786067,0,18433179723502304147465,0,0,0
0x26f157dd9e3ad2a68d94f6225d6a8d1cad4a850d,16564527169670044786067,0,18433179723502304147465,0,0,0
0x2a8600bbdaab254a2f8a8e00912799295c3dd601,16564527169670044786067,0,18433179723502304147465,0,0,0
0x39183cd265f50af7533ec058a4c807ca9bb6d10a,16564527169670044786067,0,18433179723502304147465,0,0,0
0x3991adbdf461d6817734555efdc8ef056fefbf21,16564527169670044786067,0,18433179723502304147465,0,0,0
0x42b23bb838525d458f2b8109219ef45d229067b7,16564527169670044786067,0,18433179723502304147465,0,0,0
0x4bb7fafc281eb8e42d80c884de46f154c9c622ce,16564527169670044786067,0,18433179723502304147465,0,0,0
0x532f8f190238f31a2e754d4a8355650aa258cace,16564527169670044786067,0,18433179723502304147465,0,0,0
0x69a263804bc8ea966095ea21aea58b9ea6bf52a7,16564527169670044786067,0,18433179723502304147465,0,0,0
0x69e1c391e6fa8df94e585b5c5970a1ea51e15db8,16564527169670044786067,0,18433179723502304147465,0,0,0
0x7d69e6ac20e3b43248f600b71dd23e4f9a0b10ed,16564527169670044786067,0,18433179723502304147465,0,0,0
0x824c14537bc5ca0903ce68a368ce37dd9741af25,16564527169670044786067,0,18433179723502304147465,0,0,0
0x82a8439ba037f88bc73c4ccf55292e158a67f125,16564527169670044786067,0,18433179723502304147465,0,0,0
0x86be7c25942c83584f257629048a89cef316f0bf,16564527169670044786067,0,18433179723502304147465,0,0,0
0x86e258e2910132a0b5aa7c0352195d083eae4b88,16564527169670044786067,0,18433179723502304147465,0,0,0
0x87245c288fcc858bf7225dc3ab97d0ad94730757,16564527169670044786067,0,18433179723502304147465,0,0,0
